EquipmentID,Date,Vibration_mms,BearingTemp_C,Pressure_bar
1034,2024-11-24,1.886,43.68,5.345
1034,2024-11-25,1.949,40.17,5.52
1034,2024-11-26,2.361,42.78,5.438
1034,2024-11-27,2.455,42.63,5.587
1034,2024-11-28,2.122,44.38,5.35
1034,2024-11-29,2.336,42.88,5.463
1034,2024-11-30,1.892,41.98,5.836
1034,2024-12-01,2.172,41.82,5.434
1034,2024-12-02,2.234,41.93,5.686
1034,2024-12-03,2.13,41.31,5.419
1034,2024-12-04,1.97,42.17,5.515
1034,2024-12-05,2.348,40.73,5.426
1034,2024-12-06,1.708,42.67,5.751
1034,2024-12-07,2.358,42.64,5.566
1034,2024-12-08,2.12,41.18,5.597
1034,2024-12-09,2.218,42.61,5.22
1034,2024-12-10,2.261,44.43,5.358
1034,2024-12-11,2.185,42.61,5.35
1034,2024-12-12,2.351,42.58,5.514
1034,2024-12-13,2.219,45.35,5.322
1034,2024-12-14,2.261,43.13,5.502
1034,2024-12-15,2.32,43.01,5.425
1034,2024-12-16,2.396,43.27,5.422
1034,2024-12-17,2.489,43.6,5.462
1034,2024-12-18,2.599,43.98,5.443
1034,2024-12-19,2.726,44.42,5.42
1034,2024-12-20,2.87,44.92,5.395
1034,2024-12-21,3.03,45.47,5.366
1034,2024-12-22,3.208,46.09,5.335
1034,2024-12-23,3.402,46.76,5.301
1034,2024-12-24,3.614,47.5,5.263
1034,2024-12-25,3.842,48.29,5.223
1034,2024-12-26,4.087,49.14,5.18
1034,2024-12-27,4.349,50.05,5.133
1034,2024-12-28,4.628,51.02,5.084
1034,2024-12-29,4.924,52.04,5.032
1034,2024-12-30,5.237,53.13,4.977
1034,2024-12-31,5.567,54.27,4.918
1034,2025-01-01,2.249,42.47,5.573
1034,2025-01-02,2.143,44.03,5.744
1034,2025-01-03,1.94,41.74,5.647
1034,2025-01-04,2.219,41.32,5.699
1034,2025-01-05,2.381,43.86,5.29
1034,2025-01-06,2.024,43.15,5.737
1034,2025-01-07,2.34,41.7,5.564
1034,2025-01-08,2.244,44.65,5.545
1034,2025-01-09,2.267,45.6,5.433
1034,2025-01-10,2.221,42.17,5.492
1034,2025-01-11,2.3,41.52,5.55
1034,2025-01-12,2.429,43.23,5.321
1034,2025-01-13,1.888,43.42,5.825
1034,2025-01-14,2.108,42.25,5.548
1034,2025-01-15,2.317,41.33,5.499
1034,2025-01-16,2.313,41.63,5.226
1034,2025-01-17,2.247,41.4,5.274
1034,2025-01-18,2.242,43.11,5.701
1034,2025-01-19,2.605,41.34,5.359
1034,2025-01-20,2.319,41.37,5.593
1034,2025-01-21,2.036,42.32,5.509
1034,2025-01-22,2.114,42.16,5.615
1034,2025-01-23,2.141,41.37,5.737
1034,2025-01-24,2.416,41.85,5.506
1034,2025-01-25,1.861,40.99,5.748
1034,2025-01-26,2.126,43.17,5.493
1034,2025-01-27,2.655,43.55,5.688
1034,2025-01-28,2.3,42.82,5.461
1034,2025-01-29,1.932,44.54,5.522
1034,2025-01-30,1.909,41.8,5.338
1034,2025-01-31,2.136,42.68,5.521
1034,2025-02-01,2.342,42.68,5.282
1034,2025-02-02,2.547,40.35,5.451
1034,2025-02-03,2.38,41.23,5.388
1034,2025-02-04,2.34,42.24,5.504
1034,2025-02-05,2.001,42.2,5.578
1034,2025-02-06,2.175,42.26,5.673
1034,2025-02-07,2.209,42.25,5.827
1034,2025-02-08,1.987,43.72,5.4
1034,2025-02-09,2.346,41.42,5.475
1034,2025-02-10,1.857,42.42,5.568
1034,2025-02-11,2.037,42.44,5.388
1034,2025-02-12,1.922,44.01,5.685
1034,2025-02-13,2.393,42.54,5.377
1034,2025-02-14,2.202,42.58,5.514
1034,2025-02-15,2.457,42.7,5.51
1034,2025-02-16,2.511,42.9,5.487
1034,2025-02-17,2.467,43.18,5.493
1034,2025-02-18,2.626,43.75,5.355
1034,2025-02-19,2.82,43.98,5.464
1034,2025-02-20,3.049,44.5,5.445
1034,2025-02-21,3.314,45.1,5.423
1034,2025-02-22,3.613,45.78,5.399
1034,2025-02-23,3.948,46.54,5.371
1034,2025-02-24,4.319,47.38,5.341
1034,2025-02-25,4.724,48.3,5.308
1034,2025-02-26,5.165,49.3,5.271
1034,2025-02-27,5.641,50.38,5.232
1034,2025-02-28,6.153,51.54,5.191
1034,2025-03-01,6.7,52.78,5.146
1034,2025-03-02,7.282,54.1,5.098
1034,2025-03-03,7.899,55.5,5.047
1034,2025-03-04,8.551,56.98,4.994
1034,2025-03-05,9.239,58.54,4.937
1034,2025-03-06,2.04,42.64,5.492
1034,2025-03-07,2.346,42.89,5.509
1034,2025-03-08,2.103,44.03,5.671
1034,2025-03-09,,,
1034,2025-03-10,2.173,44.35,5.534
1034,2025-03-11,2.264,41.95,5.589
1034,2025-03-12,2.549,44.29,5.638
1034,2025-03-13,1.898,43.88,5.449
1034,2025-03-14,1.733,42.36,5.548
1034,2025-03-15,1.811,43.49,5.472
1034,2025-03-16,2.312,42.34,5.336
1034,2025-03-17,1.987,41.53,5.479
1034,2025-03-18,1.959,41.25,5.536
1034,2025-03-19,2.231,43.87,5.51
1034,2025-03-20,1.848,41.85,5.432
1034,2025-03-21,2.158,43.4,5.476
1034,2025-03-22,2.362,44.21,5.575
1034,2025-03-23,,,
1034,2025-03-24,2.007,43.24,5.4
1034,2025-03-25,2.428,42.43,5.639
1034,2025-03-26,2.126,41.91,5.795
1034,2025-03-27,2.075,42.46,5.537
1034,2025-03-28,1.974,43.42,5.432
1034,2025-03-29,2.204,43.41,5.594
1034,2025-03-30,2.486,41.87,5.376
1034,2025-03-31,2.298,43.88,5.428
1034,2025-04-01,2.088,42.04,5.267
1034,2025-04-02,,,
1034,2025-04-03,1.988,42.88,5.546
1034,2025-04-04,2.158,41.77,5.542
1034,2025-04-05,2.391,43.32,5.587
1034,2025-04-06,2.6,42.83,5.709
1034,2025-04-07,2.154,41.57,5.623
1034,2025-04-08,2.522,42.64,5.436
1034,2025-04-09,2.378,40.72,5.461
1034,2025-04-10,2.21,42.53,5.754
1034,2025-04-11,2.134,43.45,5.404
1034,2025-04-12,2.294,42.78,5.717
1034,2025-04-13,2.268,40.42,5.402
1034,2025-04-14,2.125,40.74,5.507
1034,2025-04-15,,,
1034,2025-04-16,2.42,44.5,5.502
1034,2025-04-17,2.287,43.34,5.577
1034,2025-04-18,2.224,41.18,5.582
1034,2025-04-19,2.376,43.38,5.529
1034,2025-04-20,1.999,41.73,5.491
1034,2025-04-21,2.011,43.85,5.269
1034,2025-04-22,2.326,43.6,5.486
1034,2025-04-23,1.934,43.26,5.579
1034,2025-04-24,2.185,43.17,5.516
1034,2025-04-25,2.201,42.58,5.514
1034,2025-04-26,,,
1034,2025-04-27,2.327,42.92,5.496
1034,2025-04-28,2.626,43.22,5.221
1034,2025-04-29,2.579,43.6,5.285
1034,2025-04-30,,,
1034,2025-05-01,2.957,44.62,5.347
1034,2025-05-02,3.193,45.25,5.378
1034,2025-05-03,3.461,45.97,5.341
1034,2025-05-04,3.76,46.78,5.301
1034,2025-05-05,4.091,47.67,5.255
1034,2025-05-06,4.453,48.65,5.206
1034,2025-05-07,4.847,49.71,5.152
1034,2025-05-08,5.272,50.85,5.094
1034,2025-05-09,5.729,52.08,5.031
1034,2025-05-10,6.218,53.4,4.965
1034,2025-05-11,6.738,54.79,4.894
1034,2025-05-12,7.289,56.28,4.818
1034,2025-05-13,7.872,57.85,4.739
1034,2025-05-14,8.486,59.5,4.655
1034,2025-05-15,2.197,42.53,5.627
1034,2025-05-16,2.27,41.94,5.852
1034,2025-05-17,2.221,41.13,5.818
1034,2025-05-18,2.195,43.66,5.567
1034,2025-05-19,1.839,42.68,5.522
1034,2025-05-20,2.262,43.98,5.572
1034,2025-05-21,1.826,43.64,5.744
1034,2025-05-22,2.34,41.78,5.333
1034,2025-05-23,2.456,42.92,5.605
1034,2025-05-24,2.26,42.32,5.599
1034,2025-05-25,1.947,40.69,5.332
1034,2025-05-26,2.491,41.34,5.241
1034,2025-05-27,2.013,42.76,5.393
1034,2025-05-28,2.119,43.32,5.768
1034,2025-05-29,1.99,43.83,5.524
1034,2025-05-30,2.173,42.64,5.242
1034,2025-05-31,,,
1034,2025-06-01,2.185,42.54,5.349
1034,2025-06-02,2.354,42.74,5.513
1034,2025-06-03,2.395,42.66,5.34
1034,2025-06-04,2.303,42.82,5.367
1034,2025-06-05,2.316,43.04,5.477
1034,2025-06-06,2.389,43.32,5.203
1034,2025-06-07,2.479,43.66,5.33
1034,2025-06-08,2.585,44.06,5.397
1034,2025-06-09,2.708,44.53,5.361
1034,2025-06-10,2.847,45.05,5.319
1034,2025-06-11,3.002,45.64,5.273
1034,2025-06-12,3.174,46.3,5.222
1034,2025-06-13,3.362,47.01,5.167
1034,2025-06-14,3.566,47.79,5.106
1034,2025-06-15,3.787,48.63,5.04
1034,2025-06-16,4.024,49.53,4.97
1034,2025-06-17,4.277,50.49,4.895
1034,2025-06-18,4.547,51.52,4.815
1034,2025-06-19,4.833,52.6,4.73
1034,2025-06-20,5.135,53.75,4.64
1034,2025-06-21,5.454,54.96,4.546
1034,2025-06-22,2.195,42.88,5.484
1034,2025-06-23,2.307,42.89,5.455
1034,2025-06-24,2.278,43.25,5.429
1034,2025-06-25,2.347,43.88,5.361
1034,2025-06-26,2.439,43.03,5.194
1034,2025-06-27,2.55,43.28,5.167
1034,2025-06-28,2.682,43.5,5.041
1034,2025-06-29,2.834,43.8,4.896
1034,2025-06-30,3.007,44.13,4.731
1034,2025-07-01,3.2,44.51,4.547
1034,2025-07-02,3.413,44.92,4.344
1034,2025-07-03,3.646,45.37,4.121
1034,2025-07-04,3.9,45.87,3.879
1034,2025-07-05,4.174,46.4,3.618
1034,2025-07-06,4.468,46.97,3.337
1034,2025-07-07,4.783,47.58,3.037
1034,2025-07-08,5.118,48.23,2.717
1034,2025-07-09,5.473,48.92,2.378
1034,2025-07-10,5.849,49.65,2.02
1034,2025-07-11,6.245,50.42,1.642
1034,2025-07-12,2.21,41.8,5.578
1034,2025-07-13,2.473,42.04,5.354
1034,2025-07-14,2.097,40.32,5.534
1034,2025-07-15,2.016,43.01,5.626
1034,2025-07-16,2.409,41.46,5.645
1034,2025-07-17,2.185,42.97,5.516
1034,2025-07-18,2.245,43.87,5.508
1034,2025-07-19,2.231,42.66,5.484
1034,2025-07-20,2.289,42.81,5.444
1034,2025-07-21,2.369,43.61,5.388
1034,2025-07-22,2.473,44.0,5.316
1034,2025-07-23,2.6,44.45,5.228
1034,2025-07-24,2.75,44.02,5.125
1034,2025-07-25,2.922,44.48,5.005
1034,2025-07-26,3.118,44.99,4.869
1034,2025-07-27,3.337,45.57,4.718
1034,2025-07-28,3.579,46.2,4.55
1034,2025-07-29,3.844,46.9,4.366
1034,2025-07-30,4.133,47.65,4.167
1034,2025-07-31,4.444,48.47,3.951
1034,2025-08-01,4.778,49.35,3.72
1034,2025-08-02,5.135,50.29,3.472
1034,2025-08-03,5.515,51.29,3.209
1034,2025-08-04,5.919,52.35,2.929
1034,2025-08-05,6.345,53.47,2.634
1034,2025-08-06,6.795,54.65,2.323
1034,2025-08-07,2.102,41.6,5.691
1034,2025-08-08,2.172,42.46,5.626
1034,2025-08-09,2.354,41.36,5.644
1034,2025-08-10,1.865,42.23,5.429
1034,2025-08-11,2.286,41.56,5.464
1034,2025-08-12,1.962,42.89,5.53
1034,2025-08-13,2.28,42.63,5.583
1034,2025-08-14,2.152,45.04,5.683
1034,2025-08-15,2.187,41.88,5.497
1034,2025-08-16,1.919,42.32,5.377
1034,2025-08-17,1.908,42.46,5.352
1034,2025-08-18,2.184,42.45,5.464
1034,2025-08-19,2.343,43.91,5.816
1034,2025-08-20,2.126,42.67,5.499
1034,2025-08-21,2.108,41.96,5.846
1034,2025-08-22,1.975,42.22,5.267
1034,2025-08-23,2.281,42.86,5.736
1034,2025-08-24,2.011,43.79,5.603
1034,2025-08-25,2.444,44.14,5.791
1034,2025-08-26,2.026,42.67,5.553
1034,2025-08-27,2.063,42.36,5.598
1034,2025-08-28,2.359,41.19,5.446
1034,2025-08-29,1.849,42.19,5.537
1034,2025-08-30,2.321,42.29,5.578
1034,2025-08-31,2.582,42.45,5.389
1034,2025-09-01,2.345,41.39,5.454
1034,2025-09-02,2.154,43.67,5.426
1034,2025-09-03,2.324,42.2,5.426
1034,2025-09-04,2.586,42.33,5.385
1034,2025-09-05,2.178,41.47,5.554
1034,2025-09-06,1.728,42.47,5.595
1034,2025-09-07,2.055,41.13,5.737
1034,2025-09-08,2.0,41.48,5.749
1034,2025-09-09,2.03,42.58,5.458
1034,2025-09-10,1.94,42.06,5.548
1034,2025-09-11,2.19,44.79,5.573
1034,2025-09-12,2.411,42.65,5.362
1034,2025-09-13,2.444,44.12,5.551
1034,2025-09-14,2.427,43.39,5.437
1034,2025-09-15,2.01,43.41,5.358
1034,2025-09-16,2.194,42.73,5.689
1034,2025-09-17,2.413,42.67,5.494
1034,2025-09-18,2.315,41.2,5.558
1034,2025-09-19,2.068,45.25,5.634
1034,2025-09-20,1.971,44.48,5.539
1034,2025-09-21,2.18,44.33,5.421
1034,2025-09-22,2.089,41.98,5.448
1034,2025-09-23,2.296,40.42,5.712
1034,2025-09-24,2.703,42.89,5.256
1034,2025-09-25,2.216,42.33,5.511
1034,2025-09-26,1.916,45.17,5.629
1034,2025-09-27,2.24,41.92,5.365
1034,2025-09-28,1.775,43.3,5.764
1034,2025-09-29,2.56,42.21,5.533
1034,2025-09-30,2.155,43.46,5.558
1034,2025-10-01,2.1,43.07,5.844
1034,2025-10-02,2.026,43.16,5.735
1034,2025-10-03,2.073,43.85,5.691
1034,2025-10-04,2.256,40.61,5.615
1034,2025-10-05,2.242,42.61,5.771
1034,2025-10-06,2.24,40.94,5.667
1034,2025-10-07,2.203,42.86,5.372
1034,2025-10-08,2.204,40.53,5.837
1034,2025-10-09,2.099,40.63,5.909
1034,2025-10-10,2.422,41.52,5.551
1034,2025-10-11,2.15,40.81,5.598
1034,2025-10-12,2.032,44.2,5.532
1034,2025-10-13,2.513,42.01,5.249
1034,2025-10-14,2.327,43.51,5.541
1034,2025-10-15,1.843,41.96,5.469
1034,2025-10-16,2.304,44.19,5.386
1034,2025-10-17,2.257,44.38,5.544
1034,2025-10-18,2.161,42.57,5.304
1034,2025-10-19,2.434,42.07,5.625
1034,2025-10-20,2.623,42.98,5.917
1034,2025-10-21,2.19,42.33,5.543
1034,2025-10-22,2.274,44.78,5.836
1034,2025-10-23,2.136,41.77,5.27
1034,2025-10-24,2.095,41.75,5.423
1034,2025-10-25,2.473,41.96,5.652
1034,2025-10-26,2.292,43.81,5.639
1034,2025-10-27,2.168,42.31,5.712
1034,2025-10-28,2.116,42.11,5.499
1034,2025-10-29,2.282,43.17,5.387
1034,2025-10-30,2.123,43.04,5.567
1034,2025-10-31,2.311,41.98,5.437
1034,2025-11-01,1.812,44.17,5.425
1034,2025-11-02,2.663,42.69,5.625
1034,2025-11-03,2.04,43.65,5.551
1034,2025-11-04,1.959,43.32,5.619
1034,2025-11-05,2.293,42.07,5.443
1034,2025-11-06,2.027,42.98,5.47
1034,2025-11-07,2.456,43.32,5.578
1034,2025-11-08,2.326,41.35,5.78
1034,2025-11-09,2.307,43.51,5.351
1034,2025-11-10,1.795,40.92,5.744
1034,2025-11-11,2.369,44.02,5.592
1034,2025-11-12,2.063,42.16,5.728
1034,2025-11-13,2.491,43.23,5.667
1034,2025-11-14,1.936,42.74,5.498
1034,2025-11-15,2.323,43.7,5.634
1034,2025-11-16,2.238,43.36,5.739
1034,2025-11-17,2.417,42.43,5.546
1034,2025-11-18,2.174,43.41,5.632
1034,2025-11-19,,,
1034,2025-11-20,2.175,41.41,5.492
1034,2025-11-21,2.311,43.08,5.27
1034,2025-11-22,2.193,42.74,5.584
1034,2025-11-23,2.064,43.56,5.567
1034,2025-11-24,2.095,42.02,5.565
1034,2025-11-25,2.186,45.02,5.484
1034,2025-11-26,2.16,41.76,5.551
1034,2025-11-27,2.22,43.78,5.543
1034,2025-11-28,,,
1034,2025-11-29,2.443,41.4,5.679
1034,2025-11-30,2.098,42.88,5.456
1034,2025-12-01,2.089,42.15,5.57
1034,2025-12-02,,,
1034,2025-12-03,2.332,43.05,5.647
1034,2025-12-04,2.333,40.51,5.577
1034,2025-12-05,2.315,42.61,5.532
1034,2025-12-06,2.456,41.99,5.502
1034,2025-12-07,2.103,43.24,5.434
1034,2025-12-08,2.154,40.78,5.746
1034,2025-12-09,2.217,42.15,5.516
1034,2025-12-10,1.619,43.77,5.549
1034,2025-12-11,2.221,41.67,5.441
1034,2025-12-12,2.178,43.22,5.554
1034,2025-12-13,1.682,42.59,5.598
1034,2025-12-14,2.024,42.67,5.62
1034,2025-12-15,2.47,43.86,5.562
1034,2025-12-16,1.812,43.6,5.832
1034,2025-12-17,2.559,41.84,5.435
1034,2025-12-18,2.166,41.2,5.432
1034,2025-12-19,1.926,41.38,5.373
1034,2025-12-20,2.403,41.1,5.429
1034,2025-12-21,1.957,41.93,5.744
1034,2025-12-22,2.35,40.41,5.582
1034,2025-12-23,2.176,42.38,5.542
1034,2025-12-24,2.414,40.39,5.177
1034,2025-12-25,2.296,41.32,5.404
1034,2025-12-26,2.182,42.4,5.342
1034,2025-12-27,1.897,42.48,5.219
1034,2025-12-28,1.972,43.35,5.564
1034,2025-12-29,2.168,43.42,5.26
1034,2025-12-30,1.939,42.83,5.692
1034,2025-12-31,2.43,43.64,5.732
1035,2024-01-01,2.192,42.17,5.911
1035,2024-01-02,2.143,43.41,5.934
1035,2024-01-03,2.237,41.36,5.916
1035,2024-01-04,2.011,42.73,6.075
1035,2024-01-05,2.184,42.07,6.091
1035,2024-01-06,2.266,41.4,6.059
1035,2024-01-07,2.281,41.71,5.925
1035,2024-01-08,2.125,43.22,5.948
1035,2024-01-09,2.41,39.69,5.947
1035,2024-01-10,2.155,41.54,6.072
1035,2024-01-11,2.07,40.89,6.123
1035,2024-01-12,2.14,41.22,6.074
1035,2024-01-13,2.25,42.8,6.08
1035,2024-01-14,2.467,41.92,5.8
1035,2024-01-15,1.786,43.04,5.978
1035,2024-01-16,1.97,42.69,5.943
1035,2024-01-17,1.859,42.44,5.811
1035,2024-01-18,1.998,41.62,6.019
1035,2024-01-19,2.215,41.12,5.978
1035,2024-01-20,,,
1035,2024-01-21,2.043,41.19,5.834
1035,2024-01-22,2.188,43.96,5.937
1035,2024-01-23,2.22,40.82,5.843
1035,2024-01-24,2.184,45.16,5.932
1035,2024-01-25,2.181,42.06,5.858
1035,2024-01-26,2.41,43.29,6.043
1035,2024-01-27,2.24,41.54,5.844
1035,2024-01-28,2.643,42.36,5.792
1035,2024-01-29,2.138,41.49,6.176
1035,2024-01-30,,,
1035,2024-01-31,2.274,44.19,6.026
1035,2024-02-01,2.302,41.99,5.756
1035,2024-02-02,2.626,42.56,5.919
1035,2024-02-03,2.048,43.71,6.066
1035,2024-02-04,2.05,41.6,6.037
1035,2024-02-05,2.194,42.17,5.806
1035,2024-02-06,2.205,42.2,5.97
1035,2024-02-07,2.241,42.3,5.896
1035,2024-02-08,2.365,42.46,5.874
1035,2024-02-09,2.382,44.35,5.877
1035,2024-02-10,2.487,44.1,5.821
1035,2024-02-11,2.617,43.35,5.752
1035,2024-02-12,2.769,43.77,5.671
1035,2024-02-13,2.946,44.26,5.578
1035,2024-02-14,3.146,44.82,5.472
1035,2024-02-15,3.369,45.44,5.354
1035,2024-02-16,3.616,46.13,5.223
1035,2024-02-17,3.886,46.88,5.08
1035,2024-02-18,4.18,47.7,4.925
1035,2024-02-19,4.497,48.58,4.757
1035,2024-02-20,4.838,49.53,4.577
1035,2024-02-21,5.202,50.54,4.384
1035,2024-02-22,5.59,51.62,4.178
1035,2024-02-23,6.001,52.76,3.961
1035,2024-02-24,6.436,53.97,3.731
1035,2024-02-25,6.895,55.25,3.488
1035,2024-02-26,2.287,41.24,5.861
1035,2024-02-27,2.081,42.51,6.236
1035,2024-02-28,2.195,42.06,6.006
1035,2024-02-29,1.779,40.92,5.788
1035,2024-03-01,1.871,42.63,5.872
1035,2024-03-02,2.206,41.1,6.028
1035,2024-03-03,2.317,43.97,6.181
1035,2024-03-04,1.999,41.27,5.839
1035,2024-03-05,2.241,40.65,6.058
1035,2024-03-06,2.028,42.65,5.752
1035,2024-03-07,2.533,40.97,5.803
1035,2024-03-08,2.571,44.19,5.754
1035,2024-03-09,2.082,41.2,6.02
1035,2024-03-10,2.395,42.04,6.208
1035,2024-03-11,2.356,42.35,5.935
1035,2024-03-12,2.042,42.13,5.943
1035,2024-03-13,2.323,40.9,6.047
1035,2024-03-14,2.357,43.52,5.933
1035,2024-03-15,2.225,41.82,5.794
1035,2024-03-16,1.999,42.06,6.127
1035,2024-03-17,2.276,42.21,6.192
1035,2024-03-18,2.346,41.4,5.859
1035,2024-03-19,2.165,44.42,6.116
1035,2024-03-20,2.279,42.27,5.86
1035,2024-03-21,2.237,42.76,5.975
1035,2024-03-22,2.09,40.37,5.953
1035,2024-03-23,2.647,41.74,5.914
1035,2024-03-24,2.278,42.85,6.044
1035,2024-03-25,2.169,42.93,5.742
1035,2024-03-26,2.447,41.68,5.992
1035,2024-03-27,2.089,41.98,6.065
1035,2024-03-28,2.385,43.12,5.972
1035,2024-03-29,1.581,42.95,6.061
1035,2024-03-30,2.379,42.0,6.264
1035,2024-03-31,2.319,41.22,5.919
1035,2024-04-01,2.038,42.27,5.763
1035,2024-04-02,2.257,42.75,5.986
1035,2024-04-03,2.59,42.59,6.083
1035,2024-04-04,2.228,42.96,5.756
1035,2024-04-05,2.446,42.4,5.909
1035,2024-04-06,2.397,41.22,5.832
1035,2024-04-07,1.934,41.91,5.806
1035,2024-04-08,2.194,43.68,6.211
1035,2024-04-09,1.907,40.7,5.706
1035,2024-04-10,1.888,42.4,6.062
1035,2024-04-11,2.202,43.66,6.07
1035,2024-04-12,2.367,43.06,6.02
1035,2024-04-13,1.939,45.16,5.826
1035,2024-04-14,2.052,39.81,5.697
1035,2024-04-15,2.792,42.71,5.573
1035,2024-04-16,2.082,41.13,5.754
1035,2024-04-17,2.036,42.12,5.958
1035,2024-04-18,1.783,42.85,5.746
1035,2024-04-19,2.621,43.27,5.951
1035,2024-04-20,2.169,41.93,5.821
1035,2024-04-21,,,
1035,2024-04-22,2.234,39.19,6.035
1035,2024-04-23,1.923,42.92,5.913
1035,2024-04-24,2.318,42.79,6.083
1035,2024-04-25,2.053,41.92,5.778
1035,2024-04-26,1.81,41.42,5.914
1035,2024-04-27,2.249,40.34,5.723
1035,2024-04-28,2.138,42.67,5.9
1035,2024-04-29,2.075,40.63,5.727
1035,2024-04-30,2.122,42.65,6.053
1035,2024-05-01,2.19,41.19,5.699
1035,2024-05-02,2.445,42.89,5.907
1035,2024-05-03,1.951,41.88,5.945
1035,2024-05-04,2.506,43.59,6.201
1035,2024-05-05,2.247,42.01,6.029
1035,2024-05-06,2.211,42.87,5.908
1035,2024-05-07,2.006,42.8,5.796
1035,2024-05-08,2.589,42.62,6.058
1035,2024-05-09,2.21,40.86,6.26
1035,2024-05-10,2.268,43.0,6.067
1035,2024-05-11,2.321,40.62,6.121
1035,2024-05-12,2.015,42.09,5.893
1035,2024-05-13,2.246,42.57,5.8
1035,2024-05-14,1.94,42.72,6.022
1035,2024-05-15,1.934,40.48,6.125
1035,2024-05-16,2.446,42.78,5.937
1035,2024-05-17,1.835,42.53,5.975
1035,2024-05-18,2.168,41.21,6.042
1035,2024-05-19,,,
1035,2024-05-20,2.686,39.95,5.877
1035,2024-05-21,2.178,40.55,6.003
1035,2024-05-22,2.404,43.42,5.872
1035,2024-05-23,2.215,40.63,6.038
1035,2024-05-24,2.341,43.06,6.149
1035,2024-05-25,2.486,39.73,6.12
1035,2024-05-26,2.21,43.32,5.991
1035,2024-05-27,2.235,41.88,5.946
1035,2024-05-28,1.929,40.15,6.077
1035,2024-05-29,1.771,42.42,6.201
1035,2024-05-30,1.975,42.5,5.888
1035,2024-05-31,2.04,41.52,6.106
1035,2024-06-01,2.428,42.72,6.02
1035,2024-06-02,2.258,41.06,6.21
1035,2024-06-03,2.061,44.91,5.99
1035,2024-06-04,2.225,42.69,5.96
1035,2024-06-05,2.118,42.6,5.831
1035,2024-06-06,2.1,41.26,6.071
1035,2024-06-07,2.496,43.2,6.048
1035,2024-06-08,2.453,43.8,6.273
1035,2024-06-09,,,
1035,2024-06-10,,,
1035,2024-06-11,2.379,43.07,6.262
1035,2024-06-12,2.422,43.1,5.949
1035,2024-06-13,2.25,42.27,5.978
1035,2024-06-14,1.922,44.71,5.925
1035,2024-06-15,2.183,41.64,6.165
1035,2024-06-16,1.851,42.51,5.998
1035,2024-06-17,2.18,41.85,5.957
1035,2024-06-18,1.91,40.26,6.231
1035,2024-06-19,2.39,41.69,6.005
1035,2024-06-20,1.96,42.68,5.976
1035,2024-06-21,1.952,40.1,6.158
1035,2024-06-22,2.231,43.35,6.119
1035,2024-06-23,2.341,42.55,6.021
1035,2024-06-24,2.001,43.69,6.016
1035,2024-06-25,1.998,42.82,5.88
1035,2024-06-26,2.217,42.2,5.989
1035,2024-06-27,1.898,43.22,5.81
1035,2024-06-28,2.247,43.01,5.563
1035,2024-06-29,2.164,41.78,6.135
1035,2024-06-30,2.299,41.79,5.85
1035,2024-07-01,2.311,42.44,5.849
1035,2024-07-02,2.341,41.85,6.141
1035,2024-07-03,2.161,41.11,6.191
1035,2024-07-04,2.389,42.61,5.816
1035,2024-07-05,2.023,44.19,6.069
1035,2024-07-06,2.348,41.89,6.164
1035,2024-07-07,2.078,41.68,5.917
1035,2024-07-08,2.299,41.66,6.058
1035,2024-07-09,2.136,42.48,5.773
1035,2024-07-10,2.334,43.55,5.994
1035,2024-07-11,2.412,42.52,5.934
1035,2024-07-12,2.169,40.95,6.143
1035,2024-07-13,2.598,41.5,6.053
1035,2024-07-14,2.069,42.58,5.807
1035,2024-07-15,2.249,42.37,5.918
1035,2024-07-16,2.148,41.43,5.884
1035,2024-07-17,2.217,41.78,5.932
1035,2024-07-18,2.012,42.2,6.057
1035,2024-07-19,2.456,40.6,5.85
1035,2024-07-20,2.346,42.29,5.469
1035,2024-07-21,2.201,41.74,5.839
1035,2024-07-22,2.328,42.4,6.183
1035,2024-07-23,2.346,41.72,5.901
1035,2024-07-24,2.302,41.68,5.894
1035,2024-07-25,1.907,43.77,6.085
1035,2024-07-26,1.965,41.78,6.121
1035,2024-07-27,2.365,41.53,5.938
1035,2024-07-28,2.339,41.59,6.104
1035,2024-07-29,2.367,41.2,5.783
1035,2024-07-30,2.084,42.67,6.223
1035,2024-07-31,2.537,42.07,6.002
1035,2024-08-01,2.136,41.36,5.675
1035,2024-08-02,2.498,41.7,6.209
1035,2024-08-03,1.978,42.28,5.893
1035,2024-08-04,2.178,43.0,5.822
1035,2024-08-05,2.475,42.1,5.836
1035,2024-08-06,2.373,41.62,6.151
1035,2024-08-07,1.963,40.48,5.796
1035,2024-08-08,2.209,41.5,5.971
1035,2024-08-09,1.845,41.6,5.895
1035,2024-08-10,2.244,41.18,6.083
1035,2024-08-11,2.296,42.24,5.986
1035,2024-08-12,2.394,41.16,6.043
1035,2024-08-13,2.46,44.04,6.008
1035,2024-08-14,2.249,42.69,6.097
1035,2024-08-15,,,
1035,2024-08-16,2.592,42.26,6.04
1035,2024-08-17,2.063,42.23,6.047
1035,2024-08-18,2.094,44.18,5.993
1035,2024-08-19,1.853,42.38,6.024
1035,2024-08-20,2.006,43.23,6.048
1035,2024-08-21,2.08,42.16,5.846
1035,2024-08-22,2.251,42.05,5.869
1035,2024-08-23,2.421,43.41,6.072
1035,2024-08-24,2.319,41.68,6.099
1035,2024-08-25,2.285,40.35,6.161
