EquipmentID,DateKey,ShiftID,PlannedProductionMinutes,DowntimeMinutes,IdealCycleTime,TotalCount,GoodCount
1031,20250523,2,480,8.4,0.48,892,863
1031,20250523,3,480,19.2,0.516,837,819
1031,20250524,1,480,18.0,0.664,646,627
1031,20250524,2,480,8.7,0.433,1017,979
1031,20250524,3,480,21.4,0.499,878,845
1031,20250525,1,480,3.7,0.692,591,564
1031,20250525,2,480,21.7,0.424,974,938
1031,20250525,3,480,15.3,0.596,721,710
1031,20250526,1,480,5.4,0.892,512,507
1031,20250526,2,480,15.0,0.538,849,808
1031,20250526,3,480,9.1,0.517,811,798
1031,20250527,1,480,7.2,0.432,1082,1057
1031,20250527,2,480,18.8,0.652,685,669
1031,20250527,3,480,5.6,0.891,514,506
1031,20250528,1,480,2.5,0.446,1041,1021
1031,20250528,2,480,8.6,0.494,905,884
1031,20250528,3,480,24.7,0.65,598,580
1031,20250529,1,480,14.8,0.644,656,632
1031,20250529,2,480,19.1,0.688,631,626
1031,20250529,3,480,2.0,0.581,735,713
1031,20250530,1,480,3.6,0.523,788,781
1031,20250530,2,480,3.9,0.76,532,510
1031,20250530,3,480,14.5,0.712,577,554
1031,20250531,1,480,20.9,0.814,534,523
1031,20250531,2,480,9.3,0.707,566,551
1031,20250531,3,480,19.9,0.722,568,544
1031,20250601,1,480,6.6,0.751,584,575
1031,20250601,2,480,4.9,0.823,524,512
1031,20250601,3,480,20.7,0.673,608,588
1031,20250602,1,480,21.9,0.764,590,564
1031,20250602,2,480,16.9,0.747,572,546
1031,20250602,3,480,11.5,0.72,635,628
1031,20250603,1,480,12.9,0.617,735,726
1031,20250603,2,480,11.8,0.478,891,886
1031,20250603,3,480,9.0,0.413,989,959
1031,20250604,1,480,4.1,0.633,730,719
1031,20250604,2,480,20.5,0.408,998,982
1031,20250604,3,480,23.5,0.574,751,735
1031,20250605,1,480,3.8,0.416,1037,999
1031,20250605,2,480,1.0,0.494,844,839
1031,20250605,3,480,24.9,0.534,765,744
1031,20250606,1,480,16.8,0.884,473,454
1031,20250606,2,480,15.5,0.855,497,479
1031,20250606,3,480,1.0,0.614,692,658
1031,20250607,1,480,2.7,0.545,797,777
1031,20250607,2,480,24.6,0.643,698,686
1031,20250607,3,480,22.3,0.826,476,452
1031,20250608,1,480,24.0,0.714,576,560
1031,20250608,2,480,6.6,0.435,952,913
1031,20250608,3,480,16.0,0.833,536,522
1031,20250609,1,480,9.4,0.514,808,784
1031,20250609,2,480,8.9,0.49,880,850
1031,20250609,3,480,10.5,0.466,947,942
1031,20250610,1,480,8.5,0.778,544,517
1031,20250610,2,480,5.2,0.492,893,869
1031,20250610,3,480,13.6,0.761,569,557
1031,20250611,1,480,13.4,0.795,523,518
1031,20250611,2,480,17.6,0.545,813,797
1031,20250611,3,480,0.2,0.403,1069,1049
1031,20250612,1,480,12.5,0.796,517,492
1031,20250612,2,480,24.1,0.9,433,426
1031,20250612,3,480,8.7,0.859,472,467
1031,20250613,1,480,23.8,0.769,519,495
1031,20250613,2,480,18.8,0.597,712,679
1031,20250613,3,480,19.6,0.666,670,650
1031,20250614,1,480,16.4,0.662,686,679
1031,20250614,2,480,15.3,0.814,511,505
1031,20250614,3,480,21.6,0.414,989,957
1031,20250615,1,480,9.5,0.602,736,710
1031,20250615,2,480,9.2,0.423,1019,995
1031,20250615,3,480,12.2,0.863,522,521
1031,20250616,1,480,7.2,0.816,537,524
1031,20250616,2,480,6.2,0.582,719,700
1031,20250616,3,480,19.7,0.656,644,615
1031,20250617,1,480,7.0,0.497,834,824
1031,20250617,2,480,4.7,0.772,570,557
1031,20250617,3,480,18.7,0.516,846,823
1031,20250618,1,480,2.8,0.728,616,593
1031,20250618,2,480,19.1,0.884,460,448
1031,20250618,3,480,19.9,0.432,949,942
1031,20250619,1,480,0.2,0.659,679,670
1031,20250619,2,480,5.0,0.483,934,905
1031,20250619,3,480,8.4,0.852,542,524
1031,20250620,1,480,13.4,0.41,1125,1113
1031,20250620,2,480,23.3,0.477,841,805
1031,20250620,3,480,10.4,0.791,550,541
1031,20250621,1,480,3.0,0.413,1032,1001
1031,20250621,2,480,23.6,0.434,1002,967
1031,20250621,3,480,11.8,0.801,509,506
1031,20250622,1,480,11.0,0.853,493,471
1031,20250622,2,480,15.3,0.709,566,560
1031,20250622,3,480,21.9,0.653,646,623
1031,20250623,1,480,13.5,0.832,545,528
1031,20250623,2,480,15.5,0.836,546,534
1031,20250623,3,480,0.5,0.872,525,504
1031,20250624,1,480,19.5,0.429,952,935
1031,20250624,2,480,9.2,0.836,498,491
1031,20250624,3,480,4.0,0.561,831,795
1031,20250625,1,480,11.3,0.843,491,485
1031,20250625,2,480,6.0,0.595,708,692
1031,20250625,3,480,5.7,0.749,556,544
1031,20250626,1,480,15.3,0.587,764,748
1031,20250626,2,480,15.5,0.741,557,537
1031,20250626,3,480,12.6,0.515,847,819
1031,20250627,1,480,19.6,0.622,693,662
1031,20250627,2,480,1.2,0.443,920,912
1031,20250627,3,480,8.0,0.867,479,457
1031,20250628,1,480,17.2,0.678,623,617
1031,20250628,2,480,5.0,0.426,1001,979
1031,20250628,3,480,13.7,0.68,610,601
1031,20250629,1,480,20.1,0.785,503,482
1031,20250629,2,480,19.3,0.699,598,569
1031,20250629,3,480,24.1,0.572,731,703
1031,20250630,1,480,18.4,0.773,530,520
1031,20250630,2,480,1.0,0.635,707,683
1031,20250630,3,480,21.9,0.671,622,594
1031,20250701,1,480,2.5,0.748,631,621
1031,20250701,2,480,23.5,0.794,559,540
1031,20250701,3,480,24.3,0.882,499,485
1031,20250702,1,480,255.7,0.684,296,282
1031,20250702,2,480,231.3,0.552,395,378
1031,20250702,3,480,304.4,0.456,361,349
1031,20250703,1,480,11.2,0.566,749,737
1031,20250703,2,480,11.1,0.807,520,511
1031,20250703,3,480,16.4,0.799,556,542
1031,20250704,1,480,19.5,0.454,918,880
1031,20250704,2,480,0.8,0.876,500,485
1031,20250704,3,480,17.6,0.468,896,869
1031,20250705,1,480,5.4,0.776,581,554
1031,20250705,2,480,5.0,0.636,641,623
1031,20250705,3,480,15.3,0.738,560,551
1031,20250706,1,480,20.4,0.8,563,543
1031,20250706,2,480,4.7,0.66,617,609
1031,20250706,3,480,13.1,0.595,718,704
1031,20250707,1,480,4.4,0.505,861,825
1031,20250707,2,480,25.0,0.746,551,542
1031,20250707,3,480,21.2,0.825,479,459
1031,20250708,1,480,4.6,0.56,736,709
1031,20250708,2,480,10.3,0.403,1143,1109
1031,20250708,3,480,24.7,0.768,521,504
1031,20250709,1,480,15.5,0.525,814,793
1031,20250709,2,480,4.9,0.651,687,652
1031,20250709,3,480,2.1,0.717,645,640
1031,20250710,1,480,20.1,0.759,517,509
1031,20250710,2,480,8.4,0.632,696,667
1031,20250710,3,480,3.6,0.512,832,794
1031,20250711,1,480,3.6,0.509,860,848
1031,20250711,2,480,3.4,0.463,962,941
1031,20250711,3,480,11.7,0.69,622,620
1031,20250712,1,480,20.3,0.681,614,600
1031,20250712,2,480,19.2,0.875,518,516
1031,20250712,3,480,3.3,0.771,565,550
1031,20250713,1,480,21.1,0.594,732,714
1031,20250713,2,480,23.6,0.412,1093,1046
1031,20250713,3,480,3.8,0.802,518,512
1031,20250714,1,480,5.4,0.633,712,704
1031,20250714,2,480,20.6,0.849,467,446
1031,20250714,3,480,0.9,0.618,676,672
1031,20250715,1,480,9.2,0.864,491,485
1031,20250715,2,480,15.1,0.759,561,538
1031,20250715,3,480,15.6,0.757,559,533
1031,20250716,1,480,7.4,0.756,534,510
1031,20250716,2,480,11.8,0.569,721,688
1031,20250716,3,480,2.9,0.513,874,841
1031,20250717,1,480,11.2,0.715,572,565
1031,20250717,2,480,3.6,0.897,483,470
1031,20250717,3,480,5.6,0.535,841,805
1031,20250718,1,480,18.9,0.586,760,734
1031,20250718,2,480,10.5,0.756,570,545
1031,20250718,3,480,2.1,0.772,543,516
1031,20250719,1,480,13.1,0.537,768,765
1031,20250719,2,480,0.7,0.756,548,528
1031,20250719,3,480,1.0,0.657,719,707
1031,20250720,1,480,14.0,0.496,811,774
1031,20250720,2,480,2.5,0.586,742,737
1031,20250720,3,480,7.4,0.835,483,479
1031,20250721,1,480,21.9,0.565,779,751
1031,20250721,2,480,12.3,0.544,847,813
1031,20250721,3,480,17.1,0.525,834,805
1031,20250722,1,480,9.4,0.433,975,968
1031,20250722,2,480,21.1,0.641,633,625
1031,20250722,3,480,10.0,0.855,518,511
1031,20250723,1,480,19.4,0.576,735,728
1031,20250723,2,480,19.0,0.404,1032,980
1031,20250723,3,480,19.2,0.455,945,934
1031,20250724,1,480,13.3,0.642,709,684
1031,20250724,2,480,10.2,0.565,735,729
1031,20250724,3,480,25.0,0.682,636,614
1031,20250725,1,480,6.7,0.444,985,943
1031,20250725,2,480,8.0,0.864,523,497
1031,20250725,3,480,21.8,0.454,902,877
1031,20250726,1,480,9.6,0.886,514,500
1031,20250726,2,480,17.9,0.841,476,465
1031,20250726,3,480,11.1,0.663,694,688
1031,20250727,1,480,21.5,0.681,587,564
1031,20250727,2,480,4.5,0.788,571,561
1031,20250727,3,480,22.3,0.818,543,524
1031,20250728,1,480,16.2,0.861,500,484
1031,20250728,2,480,20.8,0.844,486,471
1031,20250728,3,480,6.2,0.487,950,908
1031,20250729,1,480,0.2,0.899,457,440
1031,20250729,2,480,9.3,0.476,890,861
1031,20250729,3,480,13.7,0.827,527,525
1031,20250730,1,480,14.0,0.868,467,448
1031,20250730,2,480,23.1,0.797,562,535
1031,20250730,3,480,22.4,0.827,489,486
1031,20250731,1,480,17.5,0.637,649,645
1031,20250731,2,480,2.1,0.464,879,877
1031,20250731,3,480,16.8,0.612,665,642
1031,20250801,1,480,2.4,0.586,703,701
1031,20250801,2,480,6.3,0.567,742,722
1031,20250801,3,480,24.9,0.579,772,744
1031,20250802,1,480,21.8,0.706,640,615
1031,20250802,2,480,13.6,0.527,856,849
1031,20250802,3,480,13.8,0.834,543,540
1031,20250803,1,480,21.1,0.484,848,829
1031,20250803,2,480,22.4,0.541,790,787
1031,20250803,3,480,16.8,0.612,722,689
1031,20250804,1,480,13.1,0.565,788,782
1031,20250804,2,480,23.3,0.83,492,474
1031,20250804,3,480,16.2,0.873,519,495
1031,20250805,1,480,16.5,0.517,794,767
1031,20250805,2,480,23.5,0.681,655,633
1031,20250805,3,480,9.6,0.697,643,623
1031,20250806,1,480,23.4,0.877,491,480
1031,20250806,2,480,9.5,0.749,589,574
1031,20250806,3,480,2.2,0.466,977,951
1031,20250807,1,480,3.5,0.522,883,878
1031,20250807,2,480,6.8,0.711,572,548
1031,20250807,3,480,0.5,0.401,1149,1137
1031,20250808,1,480,24.3,0.841,511,494
1031,20250808,2,480,4.6,0.824,563,547
1031,20250808,3,480,3.7,0.562,767,732
1031,20250809,1,480,15.6,0.739,535,518
1031,20250809,2,480,3.5,0.403,1149,1097
1031,20250809,3,480,9.4,0.469,970,925
1031,20250810,1,480,20.7,0.666,618,591
1031,20250810,2,480,11.1,0.492,822,781
1031,20250810,3,480,1.7,0.418,1032,993
1031,20250811,1,480,19.0,0.692,650,629
1031,20250811,2,480,12.2,0.852,502,501
1031,20250811,3,480,15.4,0.795,552,526
1031,20250812,1,480,7.8,0.571,797,765
1031,20250812,2,480,24.2,0.465,857,831
1031,20250812,3,480,0.5,0.689,637,630
1031,20250813,1,480,5.6,0.712,613,594
1031,20250813,2,480,0.4,0.84,546,521
1031,20250813,3,480,12.0,0.651,614,596
1031,20250814,1,480,21.8,0.408,1041,993
1031,20250814,2,480,2.0,0.623,720,713
1031,20250814,3,480,12.6,0.599,702,694
1031,20250815,1,480,8.8,0.755,593,575
1031,20250815,2,480,1.1,0.859,479,475
1031,20250815,3,480,11.0,0.611,695,680
1031,20250816,1,480,3.2,0.427,992,975
1031,20250816,2,480,22.4,0.59,759,727
1031,20250816,3,480,13.5,0.532,846,804
1031,20250817,1,480,21.2,0.899,475,463
1031,20250817,2,480,0.7,0.697,670,656
1031,20250817,3,480,19.8,0.874,520,507
1031,20250818,1,480,8.2,0.556,766,730
1031,20250818,2,480,21.1,0.8,527,505
1031,20250818,3,480,21.9,0.866,492,481
1031,20250819,1,480,11.2,0.637,662,660
1031,20250819,2,480,10.4,0.656,623,594
1031,20250819,3,480,20.3,0.893,483,459
1031,20250820,1,480,4.3,0.546,828,805
1031,20250820,2,480,6.5,0.679,688,672
1031,20250820,3,480,16.9,0.404,1057,1025
1031,20250821,1,480,20.8,0.856,521,500
1031,20250821,2,480,19.0,0.651,645,617
1031,20250821,3,480,3.7,0.744,593,588
1031,20250822,1,480,14.9,0.581,781,742
1031,20250822,2,480,7.7,0.633,663,646
1031,20250822,3,480,6.3,0.693,622,610
1031,20250823,1,480,17.6,0.542,814,787
1031,20250823,2,480,22.8,0.896,492,478
1031,20250823,3,480,12.0,0.602,705,689
1031,20250824,1,480,11.5,0.66,673,671
1031,20250824,2,480,13.3,0.895,503,489
1031,20250824,3,480,19.3,0.808,507,481
1031,20250825,1,480,19.2,0.509,847,813
1031,20250825,2,480,13.4,0.484,929,905
1031,20250825,3,480,24.9,0.519,776,772
1031,20250826,1,480,19.0,0.741,543,536
1031,20250826,2,480,5.4,0.849,515,497
1031,20250826,3,480,17.1,0.626,642,616
1031,20250827,1,480,15.3,0.538,791,764
1031,20250827,2,480,12.6,0.862,502,495
1031,20250827,3,480,5.5,0.545,796,757
1031,20250828,1,480,21.3,0.532,796,765
1031,20250828,2,480,2.9,0.475,976,973
1031,20250828,3,480,22.8,0.529,796,758
1031,20250829,1,480,19.8,0.676,646,635
1031,20250829,2,480,11.1,0.824,498,495
1031,20250829,3,480,11.7,0.678,612,583
1031,20250830,1,480,17.1,0.553,753,732
1031,20250830,2,480,10.7,0.864,516,501
1031,20250830,3,480,15.5,0.497,892,880
1031,20250831,1,480,6.4,0.465,916,873
1031,20250831,2,480,8.0,0.461,927,888
1031,20250831,3,480,16.1,0.791,553,540
1031,20250901,1,480,5.6,0.494,935,929
1031,20250901,2,480,23.4,0.529,829,815
1031,20250901,3,480,12.4,0.552,762,731
1031,20250902,1,480,13.8,0.524,855,834
1031,20250902,2,480,11.1,0.722,598,592
1031,20250902,3,480,9.5,0.721,635,617
1031,20250903,1,480,10.0,0.663,682,675
1031,20250903,2,480,14.2,0.412,1086,1079
1031,20250903,3,480,11.8,0.71,560,535
1031,20250904,1,480,24.6,0.76,547,528
1031,20250904,2,480,13.9,0.417,977,970
1031,20250904,3,480,4.9,0.706,657,641
1031,20250905,1,480,20.6,0.529,848,839
1031,20250905,2,480,13.2,0.482,894,878
1031,20250905,3,480,20.7,0.642,619,617
1031,20250906,1,480,13.3,0.739,615,607
1031,20250906,2,480,11.7,0.797,540,534
1031,20250906,3,480,14.5,0.549,808,787
1031,20250907,1,480,17.5,0.592,680,669
1031,20250907,2,480,8.8,0.665,643,612
1031,20250907,3,480,20.4,0.459,915,869
1031,20250908,1,480,22.0,0.556,770,768
1031,20250908,2,480,8.6,0.469,959,915
1031,20250908,3,480,18.2,0.55,821,782
1031,20250909,1,480,10.6,0.548,789,754
1031,20250909,2,480,13.7,0.879,498,481
1031,20250909,3,480,15.6,0.712,614,594
1031,20250910,1,480,14.9,0.503,886,882
1031,20250910,2,480,2.7,0.76,613,588
1031,20250910,3,480,15.7,0.742,567,555
1031,20250911,1,480,17.0,0.516,833,812
1031,20250911,2,480,18.2,0.52,764,732
1031,20250911,3,480,22.0,0.414,978,930
1031,20250912,1,480,19.4,0.771,517,503
1031,20250912,2,480,1.3,0.653,623,613
1031,20250912,3,480,20.5,0.776,505,485
1031,20250913,1,480,17.2,0.672,627,616
1031,20250913,2,480,7.8,0.854,525,514
1031,20250913,3,480,16.9,0.789,538,533
1031,20250914,1,480,21.2,0.825,522,512
1031,20250914,2,480,15.4,0.759,553,539
1031,20250914,3,480,16.5,0.605,660,639
1031,20250915,1,480,13.4,0.476,930,896
1031,20250915,2,480,20.3,0.53,833,809
1031,20250915,3,480,9.7,0.813,552,524
1031,20250916,1,480,22.4,0.641,652,649
1031,20250916,2,480,17.1,0.853,496,484
1031,20250916,3,480,5.0,0.845,483,468
1031,20250917,1,480,20.8,0.495,822,792
1031,20250917,2,480,8.7,0.803,504,485
1031,20250917,3,480,7.5,0.547,764,726
1031,20250918,1,480,7.4,0.429,1064,1044
1031,20250918,2,480,23.0,0.759,536,525
1031,20250918,3,480,13.9,0.433,1025,1012
1031,20250919,1,480,2.5,0.407,1078,1039
1031,20250919,2,480,15.2,0.635,640,619
1031,20250919,3,480,15.0,0.529,868,829
1031,20250920,1,480,18.5,0.5,848,826
1031,20250920,2,480,15.5,0.638,690,668
1031,20250920,3,480,19.2,0.532,826,811
1031,20250921,1,480,8.5,0.408,1004,986
1031,20250921,2,480,23.2,0.817,516,498
1031,20250921,3,480,12.2,0.782,562,552
1031,20250922,1,480,24.9,0.89,476,463
1031,20250922,2,480,2.4,0.523,889,852
1031,20250922,3,480,16.6,0.647,618,600
1031,20250923,1,480,13.4,0.714,594,587
1031,20250923,2,480,6.6,0.802,539,535
1031,20250923,3,480,16.6,0.583,686,656
1031,20250924,1,480,20.3,0.688,649,635
1031,20250924,2,480,17.3,0.884,485,473
1031,20250924,3,480,3.4,0.437,1018,981
1031,20250925,1,480,18.0,0.567,788,748
1031,20250925,2,480,13.4,0.875,515,500
1031,20250925,3,480,10.3,0.449,903,866
1031,20250926,1,480,1.2,0.85,552,535
1031,20250926,2,480,8.5,0.721,597,570
1031,20250926,3,480,16.7,0.673,613,606
1031,20250927,1,480,11.9,0.691,658,645
1031,20250927,2,480,17.9,0.636,696,690
1031,20250927,3,480,6.1,0.428,1048,1020
1031,20250928,1,480,14.7,0.773,572,565
1031,20250928,2,480,19.3,0.682,600,575
1031,20250928,3,480,24.1,0.829,512,495
1031,20250929,1,480,8.8,0.7,620,599
1031,20250929,2,480,8.8,0.761,527,502
1031,20250929,3,480,4.0,0.452,1002,957
1031,20250930,1,480,2.5,0.691,666,658
1031,20250930,2,480,23.1,0.589,661,640
1031,20250930,3,480,1.4,0.614,692,673
1031,20251001,1,480,10.9,0.656,678,670
1031,20251001,2,480,4.2,0.84,502,489
1031,20251001,3,480,13.2,0.823,526,504
1031,20251002,1,480,2.8,0.606,718,708
1031,20251002,2,480,12.7,0.501,860,852
1031,20251002,3,480,18.3,0.796,515,503
1031,20251003,1,480,24.1,0.766,541,518
1031,20251003,2,480,12.4,0.404,1046,1011
1031,20251003,3,480,18.2,0.655,622,613
1031,20251004,1,480,7.6,0.479,842,827
1031,20251004,2,480,22.6,0.898,462,456
1031,20251004,3,480,16.6,0.623,679,658
1031,20251005,1,480,24.7,0.697,603,596
1031,20251005,2,480,22.4,0.887,508,490
1031,20251005,3,480,20.7,0.803,498,475
1031,20251006,1,480,21.1,0.808,523,518
1031,20251006,2,480,24.9,0.433,1008,1004
1031,20251006,3,480,17.2,0.703,629,626
1031,20251007,1,480,17.1,0.405,1108,1060
1031,20251007,2,480,12.6,0.695,616,606
1031,20251007,3,480,13.2,0.507,827,811
1031,20251008,1,480,17.1,0.749,611,594
1031,20251008,2,480,25.0,0.84,472,457
1031,20251008,3,480,19.4,0.815,489,486
1031,20251009,1,480,10.6,0.508,900,860
1031,20251009,2,480,4.6,0.706,642,622
1031,20251009,3,480,14.7,0.424,1058,1050
1031,20251010,1,480,20.8,0.737,606,604
1031,20251010,2,480,22.5,0.756,531,523
1031,20251010,3,480,7.6,0.795,555,535
1031,20251011,1,480,13.5,0.489,888,862
1031,20251011,2,480,16.9,0.513,844,843
1031,20251011,3,480,1.2,0.536,814,797
1031,20251012,1,480,6.6,0.623,647,618
1031,20251012,2,480,24.0,0.426,986,937
1031,20251012,3,480,4.3,0.67,696,670
1031,20251013,1,480,0.1,0.769,550,533
1031,20251013,2,480,2.8,0.89,524,508
1031,20251013,3,480,24.0,0.886,508,484
1031,20251014,1,480,1.8,0.468,910,873
1031,20251014,2,480,4.5,0.474,988,949
1031,20251014,3,480,5.4,0.882,504,490
1031,20251015,1,480,17.0,0.608,667,643
1031,20251015,2,480,10.3,0.527,880,872
1031,20251015,3,480,14.8,0.878,460,440
1031,20251016,1,480,6.8,0.52,807,801
1031,20251016,2,480,5.6,0.793,531,521
1031,20251016,3,480,8.3,0.527,784,778
1031,20251017,1,480,12.7,0.521,832,826
1031,20251017,2,480,9.4,0.505,904,880
1031,20251017,3,480,20.2,0.665,615,593
1031,20251018,1,480,16.2,0.517,825,798
1031,20251018,2,480,1.5,0.631,659,631
1031,20251018,3,480,3.7,0.612,725,694
1031,20251019,1,480,3.6,0.568,790,756
1031,20251019,2,480,13.5,0.544,835,816
1031,20251019,3,480,5.7,0.605,726,702
1031,20251020,1,480,20.9,0.411,1080,1032
1031,20251020,2,480,2.7,0.608,717,689
1031,20251020,3,480,22.8,0.652,604,575
1031,20251021,1,480,12.9,0.686,594,581
1031,20251021,2,480,22.0,0.689,649,648
1031,20251021,3,480,24.9,0.704,575,570
1031,20251022,1,480,18.5,0.451,907,872
1031,20251022,2,480,7.4,0.71,587,583
1031,20251022,3,480,23.9,0.689,646,641
1031,20251023,1,480,12.3,0.621,649,641
1031,20251023,2,480,8.1,0.883,511,501
1031,20251023,3,480,5.1,0.784,542,536
1031,20251024,1,480,16.7,0.411,1083,1052
1031,20251024,2,480,6.8,0.636,669,655
1031,20251024,3,480,18.4,0.413,1041,1029
1031,20251025,1,480,23.4,0.524,843,802
1031,20251025,2,480,10.2,0.446,986,947
1031,20251025,3,480,24.4,0.751,573,551
1031,20251026,1,480,17.4,0.632,688,665
1031,20251026,2,480,12.3,0.815,528,515
1031,20251026,3,480,9.0,0.599,718,706
1031,20251027,1,480,11.8,0.688,588,564
1031,20251027,2,480,21.5,0.503,883,872
1031,20251027,3,480,14.5,0.799,531,510
1031,20251028,1,480,24.3,0.41,961,915
1031,20251028,2,480,2.8,0.613,731,695
1031,20251028,3,480,13.2,0.881,513,511
1031,20251029,1,480,9.3,0.844,488,470
1031,20251029,2,480,5.3,0.831,556,535
1031,20251029,3,480,13.4,0.646,632,626
1031,20251030,1,480,16.5,0.727,583,556
1031,20251030,2,480,8.4,0.838,539,532
1031,20251030,3,480,21.0,0.812,523,504
1031,20251031,1,480,8.2,0.542,770,745
1031,20251031,2,480,20.6,0.776,521,498
1031,20251031,3,480,24.9,0.892,503,480
1031,20251101,1,480,20.3,0.487,889,844
1031,20251101,2,480,24.1,0.623,652,624
1031,20251101,3,480,12.2,0.774,542,524
1031,20251102,1,480,21.0,0.475,900,856
1031,20251102,2,480,2.3,0.746,618,589
1031,20251102,3,480,0.4,0.888,467,457
1031,20251103,1,480,22.5,0.877,503,495
1031,20251103,2,480,15.9,0.764,546,545
1031,20251103,3,480,6.0,0.653,646,636
1031,20251104,1,480,15.8,0.53,773,750
1031,20251104,2,480,5.5,0.596,735,722
1031,20251104,3,480,18.4,0.869,498,491
1031,20251105,1,480,17.8,0.525,799,769
1031,20251105,2,480,2.4,0.461,966,963
1031,20251105,3,480,15.9,0.703,609,586
1031,20251106,1,480,15.9,0.696,616,603
1031,20251106,2,480,6.7,0.411,1120,1067
1031,20251106,3,480,0.5,0.471,984,965
1031,20251107,1,480,0.2,0.569,793,762
1031,20251107,2,480,15.9,0.584,774,759
1031,20251107,3,480,22.3,0.533,786,754
1031,20251108,1,480,19.9,0.892,446,438
1031,20251108,2,480,11.7,0.545,752,738
1031,20251108,3,480,4.7,0.811,539,536
1031,20251109,1,480,24.1,0.605,737,730
1031,20251109,2,480,13.0,0.651,682,664
1031,20251109,3,480,2.3,0.768,578,550
1031,20251110,1,480,12.0,0.812,490,471
1031,20251110,2,480,14.1,0.876,480,476
1031,20251110,3,480,5.7,0.548,755,729
1031,20251111,1,480,14.0,0.713,632,604
1031,20251111,2,480,1.0,0.593,732,703
1031,20251111,3,480,2.7,0.665,620,589
1031,20251112,1,480,15.0,0.631,632,615
1031,20251112,2,480,8.1,0.732,550,524
1031,20251112,3,480,5.6,0.456,982,975
1031,20251113,1,480,17.4,0.723,625,594
1031,20251113,2,480,19.3,0.403,1042,1038
1031,20251113,3,480,8.1,0.423,1019,1015
1031,20251114,1,480,11.3,0.744,594,567
1031,20251114,2,480,13.6,0.411,1086,1074
1031,20251114,3,480,4.9,0.435,980,952
1031,20251115,1,480,1.7,0.689,594,577
1031,20251115,2,480,15.1,0.578,746,721
1031,20251115,3,480,13.5,0.591,693,680
1031,20251116,1,480,1.5,0.62,756,742
1031,20251116,2,480,6.1,0.458,932,919
1031,20251116,3,480,5.4,0.462,1009,990
1031,20251117,1,480,1.4,0.45,987,941
1031,20251117,2,480,11.6,0.492,927,897
1031,20251117,3,480,11.8,0.433,1055,1013
1031,20251118,1,480,1.0,0.545,830,805
1031,20251118,2,480,17.4,0.695,633,611
1031,20251118,3,480,0.5,0.605,736,702
1031,20251119,1,480,18.0,0.767,535,509
1031,20251119,2,480,9.9,0.401,1107,1098
1031,20251119,3,480,13.8,0.69,603,598
1031,20251120,1,480,16.4,0.588,702,671
1031,20251120,2,480,3.5,0.534,845,829
1031,20251120,3,480,16.8,0.745,536,509
1031,20251121,1,480,4.3,0.608,696,681
1031,20251121,2,480,19.7,0.829,480,470
1031,20251121,3,480,5.2,0.535,779,752
1031,20251122,1,480,10.7,0.528,782,763
1031,20251122,2,480,12.1,0.465,894,862
1031,20251122,3,480,1.4,0.604,783,780
1031,20251123,1,480,23.7,0.611,650,630
1031,20251123,2,480,11.5,0.5,808,785
1031,20251123,3,480,8.2,0.798,546,536
1031,20251124,1,480,17.2,0.9,443,430
1031,20251124,2,480,10.2,0.542,785,753
1031,20251124,3,480,12.1,0.703,640,610
1031,20251125,1,480,16.9,0.816,499,479
1031,20251125,2,480,11.1,0.873,490,483
1031,20251125,3,480,10.0,0.559,794,774
1031,20251126,1,480,0.2,0.475,986,940
1031,20251126,2,480,17.8,0.848,509,507
1031,20251126,3,480,16.0,0.89,487,476
1031,20251127,1,480,20.2,0.769,590,562
1031,20251127,2,480,2.6,0.602,713,689
1031,20251127,3,480,9.8,0.832,485,477
1031,20251128,1,480,18.4,0.544,757,750
1031,20251128,2,480,4.8,0.752,601,578
1031,20251128,3,480,0.1,0.705,618,612
1031,20251129,1,480,5.7,0.7,652,649
1031,20251129,2,480,14.9,0.841,531,521
1031,20251129,3,480,18.2,0.433,1053,1012
1031,20251130,1,480,17.3,0.806,492,476
1031,20251130,2,480,10.6,0.656,609,593
1031,20251130,3,480,0.9,0.428,1051,1021
1031,20251201,1,480,20.2,0.45,987,944
1031,20251201,2,480,6.3,0.46,882,852
1031,20251201,3,480,1.0,0.575,757,738
1031,20251202,1,480,20.2,0.72,572,551
1031,20251202,2,480,7.4,0.799,572,565
1031,20251202,3,480,24.4,0.592,753,733
1031,20251203,1,480,17.3,0.408,985,964
1031,20251203,2,480,9.9,0.459,914,882
1031,20251203,3,480,22.9,0.417,951,925
1031,20251204,1,480,11.3,0.582,709,694
1031,20251204,2,480,15.7,0.621,718,702
1031,20251204,3,480,4.0,0.75,563,561
1031,20251205,1,480,9.8,0.549,734,705
1031,20251205,2,480,0.5,0.731,633,625
1031,20251205,3,480,19.8,0.69,584,563
1031,20251206,1,480,10.1,0.444,931,920
1031,20251206,2,480,5.3,0.797,561,542
1031,20251206,3,480,20.0,0.455,975,928
1031,20251207,1,480,1.5,0.763,586,572
1031,20251207,2,480,3.9,0.416,1093,1081
1031,20251207,3,480,10.0,0.724,629,616
1031,20251208,1,480,2.7,0.647,637,619
1031,20251208,2,480,13.8,0.709,575,561
1031,20251208,3,480,21.5,0.618,713,688
1031,20251209,1,480,12.4,0.829,514,502
1031,20251209,2,480,19.4,0.643,694,665
1031,20251209,3,480,6.7,0.712,640,610
